DATE	HOUR	STATION	CO	FSP	NO2	NOX	O3	RSP	SO2
2016-04-19	13	TSEUNG KWAN O	97.0	12.0	14.0	18.0	113.0	27.0	3.0
2016-04-19	14	TSEUNG KWAN O	91.0	11.0	15.0	19.0	122.0	22.0	3.0
2016-04-19	15	TSEUNG KWAN O	89.0	9.0	20.0	25.0	122.0	17.0	5.0
2016-04-19	16	TSEUNG KWAN O	88.0	10.0	19.0	23.0	119.0	19.0	3.0
2016-04-19	17	TSEUNG KWAN O	88.0	10.0	24.0	29.0	113.0	21.0	4.0
2016-04-19	18	TSEUNG KWAN O	89.0	14.0	21.0	26.0	115.0	24.0	4.0
2016-04-19	19	TSEUNG KWAN O	87.0	18.0	18.0	23.0	120.0	31.0	4.0
2016-04-19	20	TSEUNG KWAN O	86.0	15.0	20.0	24.0	116.0	31.0	3.0
2016-04-19	21	TSEUNG KWAN O	86.0	12.0	18.0	22.0	115.0	25.0	4.0
2016-04-19	22	TSEUNG KWAN O	82.0	11.0	15.0	19.0	118.0	23.0	2.0
2016-04-19	23	TSEUNG KWAN O	81.0	14.0	14.0	18.0	110.0	31.0	3.0
2016-04-19	24	TSEUNG KWAN O	80.0	18.0	13.0	16.0	108.0	37.0	3.0
2016-04-20	1	TSEUNG KWAN O	77.0	17.0	9.0	13.0	116.0	37.0	3.0
2016-04-20	2	TSEUNG KWAN O	76.0	17.0	8.0	11.0	119.0	35.0	3.0
2016-04-20	3	TSEUNG KWAN O	76.0	16.0	7.0	10.0	115.0	33.0	4.0
2016-04-20	4	TSEUNG KWAN O	77.0	15.0	7.0	10.0	111.0	33.0	4.0
2016-04-20	5	TSEUNG KWAN O	80.0	10.0	10.0	13.0	105.0	23.0	5.0
2016-04-20	6	TSEUNG KWAN O	81.0	9.0	11.0	14.0	101.0	23.0	4.0
2016-04-20	7	TSEUNG KWAN O	84.0	14.0	23.0	29.0	87.0	27.0	4.0
2016-04-20	8	TSEUNG KWAN O	87.0	18.0	31.0	37.0	75.0	31.0	4.0
2016-04-20	9	TSEUNG KWAN O	86.0	21.0	46.0	56.0	68.0	37.0	3.0
2016-04-20	10	TSEUNG KWAN O	82.0	18.0	20.0	25.0	89.0	37.0	4.0
2016-04-20	11	TSEUNG KWAN O	81.0	18.0	14.0	19.0	93.0	41.0	4.0
2016-04-20	12	TSEUNG KWAN O	81.0	22.0	15.0	21.0	96.0	44.0	3.0
2016-04-20	13	TSEUNG KWAN O	81.0	22.0	13.0	18.0	104.0	42.0	4.0
2016-04-20	14	TSEUNG KWAN O	82.0	22.0	13.0	18.0	107.0	42.0	4.0
2016-04-20	15	TSEUNG KWAN O	82.0	21.0	11.0	15.0	112.0	37.0	4.0
2016-04-20	16	TSEUNG KWAN O	82.0	18.0	9.0	13.0	116.0	36.0	3.0
2016-04-20	17	TSEUNG KWAN O	82.0	21.0	13.0	18.0	112.0	50.0	3.0
2016-04-20	18	TSEUNG KWAN O	82.0	24.0	11.0	16.0	113.0	63.0	3.0
2016-04-20	19	TSEUNG KWAN O	84.0	29.0	13.0	17.0	110.0	68.0	2.0
2016-04-20	20	TSEUNG KWAN O	86.0	31.0	15.0	19.0	105.0	67.0	3.0
2016-04-20	21	TSEUNG KWAN O	85.0	30.0	17.0	21.0	117.0	63.0	5.0
2016-04-20	22	TSEUNG KWAN O	85.0	29.0	15.0	18.0	113.0	62.0	5.0
2016-04-20	23	TSEUNG KWAN O	88.0	25.0	19.0	23.0	102.0	62.0	3.0
2016-04-20	24	TSEUNG KWAN O	92.0	28.0	29.0	33.0	77.0	56.0	6.0
2016-04-21	1	TSEUNG KWAN O	91.0	35.0	26.0	30.0	66.0		4.0
2016-04-21	2	TSEUNG KWAN O	92.0	38.0	31.0	35.0	48.0		4.0
2016-04-21	3	TSEUNG KWAN O	97.0	38.0	36.0	40.0	30.0	38.0	4.0
2016-04-21	4	TSEUNG KWAN O		36.0					
2016-04-21	5	TSEUNG KWAN O	81.0	28.0	6.0	10.0	74.0		3.0
2016-04-21	6	TSEUNG KWAN O	82.0	23.0	9.0	13.0	83.0		4.0
2016-04-21	7	TSEUNG KWAN O	91.0	17.0	27.0	33.0	54.0	29.0	3.0
2016-04-21	8	TSEUNG KWAN O	101.0	17.0	43.0	53.0	39.0	27.0	3.0
2016-04-21	9	TSEUNG KWAN O	90.0	19.0	20.0	25.0	69.0		2.0
2016-04-21	10	TSEUNG KWAN O	83.0	18.0	11.0	16.0	76.0	15.0	2.0
2016-04-21	11	TSEUNG KWAN O	84.0	17.0	13.0	20.0	74.0		2.0
2016-04-21	12	TSEUNG KWAN O	85.0	14.0	29.0	46.0	61.0		6.0
2016-04-21	13	TSEUNG KWAN O	86.0	15.0	41.0	60.0	52.0	16.0	6.0
2016-04-21	14	TSEUNG KWAN O	85.0	16.0	40.0	57.0	61.0	21.0	6.0
2016-04-21	15	TSEUNG KWAN O	84.0	16.0	39.0	58.0	57.0	25.0	5.0
2016-04-21	16	TSEUNG KWAN O	84.0		50.0	72.0	49.0		6.0
2016-04-21	17	TSEUNG KWAN O	87.0		60.0	84.0	30.0		11.0
2016-04-21	18	TSEUNG KWAN O	94.0		65.0	94.0	18.0		10.0
2016-04-21	19	TSEUNG KWAN O	91.0	34.0	60.0	76.0	26.0	47.0	11.0
2016-04-21	20	TSEUNG KWAN O	96.0	35.0	57.0	70.0	20.0	43.0	11.0
2016-04-21	21	TSEUNG KWAN O	108.0	31.0	64.0	91.0	3.0	35.0	10.0
2016-04-21	22	TSEUNG KWAN O	114.0	34.0	57.0	95.0	3.0	40.0	8.0
2016-04-21	23	TSEUNG KWAN O	107.0	36.0	49.0	71.0	4.0	42.0	9.0
2016-04-21	24	TSEUNG KWAN O	105.0	37.0	50.0	75.0	3.0	39.0	9.0
2016-04-22	1	TSEUNG KWAN O	101.0	37.0	44.0	62.0	4.0	43.0	7.0
2016-04-22	2	TSEUNG KWAN O	99.0	39.0	42.0	56.0	3.0	47.0	6.0
2016-04-22	3	TSEUNG KWAN O	100.0	36.0	39.0	54.0	2.0	46.0	4.0
2016-04-22	4	TSEUNG KWAN O	103.0	37.0	38.0	63.0	2.0	46.0	4.0
2016-04-22	5	TSEUNG KWAN O	95.0	32.0	34.0	43.0	5.0	45.0	4.0
2016-04-22	6	TSEUNG KWAN O	91.0	24.0	29.0	36.0	10.0	43.0	4.0
2016-04-22	7	TSEUNG KWAN O	92.0	18.0	40.0	88.0	3.0	31.0	5.0
2016-04-22	8	TSEUNG KWAN O	99.0	10.0	48.0	132.0	2.0	21.0	6.0
2016-04-22	9	TSEUNG KWAN O	100.0	16.0	41.0	92.0	7.0	26.0	6.0
2016-04-22	10	TSEUNG KWAN O	87.0	18.0	56.0	78.0	45.0	28.0	3.0
2016-04-22	11	TSEUNG KWAN O	100.0	16.0	100.0	164.0	19.0	22.0	6.0
2016-04-22	12	TSEUNG KWAN O	95.0	13.0	96.0	168.0	24.0	17.0	13.0
2016-04-22	13	TSEUNG KWAN O	89.0	8.0	70.0	108.0	47.0	18.0	7.0
2016-04-22	14	TSEUNG KWAN O	97.0	5.0	90.0	151.0	23.0	14.0	8.0
2016-04-22	15	TSEUNG KWAN O	94.0	7.0	93.0	131.0	12.0	15.0	7.0
2016-04-22	16	TSEUNG KWAN O	102.0	20.0	99.0	184.0	10.0	25.0	5.0
2016-04-22	17	TSEUNG KWAN O	105.0	23.0	102.0	212.0	6.0	31.0	6.0
2016-04-22	18	TSEUNG KWAN O	107.0	18.0	87.0	181.0	7.0		5.0
2016-04-22	19	TSEUNG KWAN O	98.0	16.0	68.0	118.0	17.0		7.0
2016-04-22	20	TSEUNG KWAN O	103.0	9.0	68.0	103.0	15.0	19.0	11.0
2016-04-22	21	TSEUNG KWAN O	108.0	8.0	67.0	128.0	10.0	35.0	7.0
2016-04-22	22	TSEUNG KWAN O	108.0	14.0	63.0	123.0	14.0	38.0	6.0
2016-04-22	23	TSEUNG KWAN O	111.0	11.0	74.0	130.0	3.0	19.0	6.0
2016-04-22	24	TSEUNG KWAN O	108.0	10.0	75.0	155.0	1.0	17.0	8.0
2016-04-23	1	TSEUNG KWAN O	114.0	10.0	78.0	215.0	2.0	19.0	7.0
2016-04-23	2	TSEUNG KWAN O	118.0	15.0	60.0	173.0	1.0	25.0	5.0
2016-04-23	3	TSEUNG KWAN O	83.0	15.0	39.0	52.0	13.0	25.0	6.0
2016-04-23	4	TSEUNG KWAN O		10.0				19.0	
2016-04-23	5	TSEUNG KWAN O	82.0	11.0	33.0	48.0	6.0	16.0	5.0
2016-04-23	6	TSEUNG KWAN O	81.0	10.0	34.0	44.0	7.0		5.0
2016-04-23	7	TSEUNG KWAN O	87.0	11.0	36.0	55.0	6.0		6.0
2016-04-23	8	TSEUNG KWAN O	88.0	11.0	39.0	67.0	7.0	19.0	9.0
2016-04-23	9	TSEUNG KWAN O	95.0	10.0	45.0	94.0	5.0	32.0	11.0
2016-04-23	10	TSEUNG KWAN O	95.0	9.0	38.0	76.0	9.0	29.0	12.0
2016-04-23	11	TSEUNG KWAN O	81.0	9.0	30.0	54.0	21.0	15.0	18.0
2016-04-23	12	TSEUNG KWAN O	84.0	9.0	31.0	57.0	23.0	35.0	16.0
2016-04-23	13	TSEUNG KWAN O	87.0	12.0	46.0	96.0	17.0	41.0	12.0
2016-04-23	14	TSEUNG KWAN O	83.0	12.0	46.0	84.0	19.0	29.0	10.0
2016-04-23	15	TSEUNG KWAN O	83.0	14.0	43.0	75.0	24.0	32.0	8.0
2016-04-23	16	TSEUNG KWAN O	84.0	17.0	42.0	68.0	27.0	32.0	8.0
2016-04-23	17	TSEUNG KWAN O	85.0	11.0	46.0	67.0	42.0	48.0	6.0
2016-04-23	18	TSEUNG KWAN O	86.0	6.0	56.0	75.0	36.0	57.0	5.0
2016-04-23	19	TSEUNG KWAN O	99.0	9.0	67.0	90.0	14.0	38.0	4.0
2016-04-23	20	TSEUNG KWAN O	137.0	8.0	79.0	165.0	2.0	25.0	4.0
2016-04-23	21	TSEUNG KWAN O	115.0	12.0	78.0	163.0	2.0	29.0	6.0
2016-04-23	22	TSEUNG KWAN O	102.0	16.0	62.0	98.0	9.0	34.0	8.0
2016-04-23	23	TSEUNG KWAN O	126.0	21.0	75.0	164.0	2.0	35.0	6.0
2016-04-23	24	TSEUNG KWAN O	149.0	22.0	89.0	242.0	2.0	33.0	6.0
2016-04-24	1	TSEUNG KWAN O	138.0	16.0	83.0	250.0	2.0	30.0	5.0
2016-04-24	2	TSEUNG KWAN O	147.0	13.0	67.0	237.0	2.0	29.0	5.0
2016-04-24	3	TSEUNG KWAN O	139.0	12.0	62.0	202.0	1.0	29.0	4.0
2016-04-24	4	TSEUNG KWAN O	136.0	15.0	56.0	196.0	2.0	32.0	5.0
2016-04-24	5	TSEUNG KWAN O	130.0	12.0	51.0	174.0	2.0	28.0	4.0
2016-04-24	6	TSEUNG KWAN O	109.0	11.0	39.0	94.0	2.0	24.0	3.0
2016-04-24	7	TSEUNG KWAN O	125.0	11.0	46.0	173.0	2.0	22.0	4.0
2016-04-24	8	TSEUNG KWAN O	108.0	10.0	39.0	105.0	6.0	19.0	6.0
2016-04-24	9	TSEUNG KWAN O	97.0	13.0	41.0	85.0	9.0	19.0	14.0
2016-04-24	10	TSEUNG KWAN O	94.0	18.0	59.0	114.0	11.0	25.0	23.0
2016-04-24	11	TSEUNG KWAN O	84.0	21.0	48.0	76.0	27.0	31.0	25.0
2016-04-24	12	TSEUNG KWAN O	90.0	18.0	52.0	85.0	26.0	30.0	21.0
2016-04-24	13	TSEUNG KWAN O	92.0	16.0	56.0	83.0	28.0	28.0	14.0
2016-04-24	14	TSEUNG KWAN O	89.0	19.0	44.0	56.0	51.0	26.0	8.0
2016-04-24	15	TSEUNG KWAN O	89.0	23.0	39.0	46.0	59.0	25.0	3.0
2016-04-24	16	TSEUNG KWAN O	98.0	19.0	47.0	59.0	43.0	18.0	3.0
2016-04-24	17	TSEUNG KWAN O	85.0	5.0	30.0	40.0	54.0	16.0	5.0
2016-04-24	18	TSEUNG KWAN O	104.0		50.0	73.0	18.0	17.0	5.0
2016-04-24	19	TSEUNG KWAN O	103.0		61.0	91.0	9.0	13.0	3.0
2016-04-24	20	TSEUNG KWAN O	127.0	3.0	73.0	166.0	2.0	11.0	4.0
2016-04-24	21	TSEUNG KWAN O	132.0	9.0	73.0	175.0	2.0	14.0	4.0
2016-04-24	22	TSEUNG KWAN O	117.0	16.0	59.0	131.0	7.0	21.0	3.0
2016-04-24	23	TSEUNG KWAN O	90.0	15.0	36.0	47.0	22.0	20.0	3.0
2016-04-24	24	TSEUNG KWAN O	86.0	10.0	26.0	32.0	28.0	21.0	4.0
2016-04-25	1	TSEUNG KWAN O	84.0	7.0	24.0	30.0	24.0	22.0	3.0
2016-04-25	2	TSEUNG KWAN O	92.0	9.0	40.0	58.0	5.0	21.0	2.0
2016-04-25	3	TSEUNG KWAN O	86.0	11.0	22.0	27.0	18.0	18.0	2.0
2016-04-25	4	TSEUNG KWAN O		12.0				15.0	
2016-04-25	5	TSEUNG KWAN O		10.0				15.0	
2016-04-25	6	TSEUNG KWAN O	94.0	9.0	34.0	86.0	2.0	16.0	3.0
2016-04-25	7	TSEUNG KWAN O	116.0	10.0	44.0	181.0	2.0	19.0	5.0
2016-04-25	8	TSEUNG KWAN O	119.0	13.0	48.0	179.0	4.0	21.0	5.0
2016-04-25	9	TSEUNG KWAN O	111.0	16.0	58.0	178.0	6.0	22.0	8.0
2016-04-25	10	TSEUNG KWAN O	87.0	21.0	42.0	85.0	27.0	23.0	9.0
2016-04-25	11	TSEUNG KWAN O	86.0	19.0	44.0	80.0	28.0	23.0	11.0
2016-04-25	12	TSEUNG KWAN O	85.0	12.0	48.0	92.0	25.0	22.0	14.0
2016-04-25	13	TSEUNG KWAN O	82.0	9.0	24.0	38.0	50.0	22.0	5.0
2016-04-25	14	TSEUNG KWAN O	82.0	11.0	23.0	37.0	45.0	22.0	4.0
2016-04-25	15	TSEUNG KWAN O	83.0	14.0	31.0	50.0	37.0	26.0	5.0
2016-04-25	16	TSEUNG KWAN O	84.0	15.0	49.0	79.0	18.0	27.0	8.0
2016-04-25	17	TSEUNG KWAN O	86.0	11.0	55.0	94.0	16.0	21.0	6.0
2016-04-25	18	TSEUNG KWAN O	100.0	9.0	55.0	86.0	16.0	20.0	3.0
2016-04-25	19	TSEUNG KWAN O	107.0	12.0	57.0	105.0	5.0	24.0	4.0
2016-04-25	20	TSEUNG KWAN O	96.0	14.0	48.0	82.0	6.0	26.0	5.0
2016-04-25	21	TSEUNG KWAN O	88.0	18.0	38.0	64.0	8.0	28.0	6.0
2016-04-25	22	TSEUNG KWAN O	85.0	17.0	38.0	67.0	5.0	26.0	11.0
2016-04-25	23	TSEUNG KWAN O	92.0	18.0	39.0	84.0	4.0	27.0	6.0
2016-04-25	24	TSEUNG KWAN O	86.0	15.0	31.0	60.0	5.0	25.0	6.0
2016-04-26	1	TSEUNG KWAN O	81.0	10.0	28.0	50.0	7.0	22.0	6.0
2016-04-26	2	TSEUNG KWAN O	80.0	13.0	26.0	44.0	8.0	19.0	5.0
2016-04-26	3	TSEUNG KWAN O	77.0	15.0	19.0	27.0	16.0	19.0	5.0
2016-04-26	4	TSEUNG KWAN O	76.0	14.0	20.0	27.0	16.0	18.0	6.0
2016-04-26	5	TSEUNG KWAN O	77.0	9.0	22.0	32.0	13.0	16.0	6.0
2016-04-26	6	TSEUNG KWAN O	78.0	9.0	23.0	36.0	14.0	17.0	4.0
2016-04-26	7	TSEUNG KWAN O	82.0	11.0	29.0	61.0	10.0	15.0	5.0
2016-04-26	8	TSEUNG KWAN O	87.0	10.0	35.0	102.0	8.0	15.0	9.0
2016-04-26	9	TSEUNG KWAN O	84.0	12.0	33.0	76.0	12.0	16.0	8.0
2016-04-26	10	TSEUNG KWAN O	82.0	17.0	25.0	56.0	16.0	19.0	9.0
2016-04-26	11	TSEUNG KWAN O	81.0	16.0	25.0	58.0	17.0	21.0	11.0
2016-04-26	12	TSEUNG KWAN O							
2016-04-26	13	TSEUNG KWAN O	80.0		27.0	48.0	23.0		9.0
2016-04-26	14	TSEUNG KWAN O	79.0		25.0	46.0	29.0		8.0
2016-04-26	15	TSEUNG KWAN O	80.0	14.0	26.0	48.0	28.0	19.0	6.0
2016-04-26	16	TSEUNG KWAN O	80.0	11.0	26.0	47.0	27.0	23.0	5.0
2016-04-26	17	TSEUNG KWAN O	81.0	8.0	31.0	57.0	20.0	22.0	5.0
2016-04-26	18	TSEUNG KWAN O	82.0	8.0	34.0	60.0	18.0	23.0	5.0
2016-04-26	19	TSEUNG KWAN O	83.0	14.0	23.0	37.0	25.0	26.0	4.0
2016-04-26	20	TSEUNG KWAN O	86.0	14.0	28.0	46.0	20.0	22.0	4.0
2016-04-26	21	TSEUNG KWAN O	83.0	11.0	23.0	38.0	24.0	22.0	3.0
2016-04-26	22	TSEUNG KWAN O	83.0	10.0	24.0	35.0	23.0	22.0	3.0
2016-04-26	23	TSEUNG KWAN O	84.0	8.0	24.0	38.0	23.0	15.0	3.0
2016-04-26	24	TSEUNG KWAN O	84.0	7.0	25.0	39.0	22.0	12.0	3.0
2016-04-27	1	TSEUNG KWAN O	78.0	7.0	23.0	34.0	23.0	12.0	3.0
2016-04-27	2	TSEUNG KWAN O	77.0	9.0	16.0	24.0	25.0	16.0	2.0
2016-04-27	3	TSEUNG KWAN O	76.0	9.0	13.0	19.0	28.0	19.0	2.0
2016-04-27	4	TSEUNG KWAN O	78.0	10.0	20.0	28.0	19.0	16.0	2.0
2016-04-27	5	TSEUNG KWAN O	78.0	15.0	23.0	31.0	15.0	17.0	2.0
2016-04-27	6	TSEUNG KWAN O	78.0	17.0	32.0	60.0	8.0	20.0	2.0
2016-04-27	7	TSEUNG KWAN O	84.0	13.0	38.0	103.0	4.0	20.0	6.0
2016-04-27	8	TSEUNG KWAN O	89.0	14.0	42.0	112.0	5.0	21.0	4.0
2016-04-27	9	TSEUNG KWAN O	91.0	15.0	43.0	73.0	22.0	21.0	3.0
2016-04-27	10	TSEUNG KWAN O	89.0	13.0	33.0	45.0	24.0	19.0	2.0
2016-04-27	11	TSEUNG KWAN O		9.0				16.0	
2016-04-27	12	TSEUNG KWAN O	98.0	12.0	48.0	114.0	12.0	19.0	7.0
2016-04-27	13	TSEUNG KWAN O	99.0	20.0	62.0	132.0	20.0	26.0	7.0
2016-04-27	14	TSEUNG KWAN O	93.0	23.0	52.0	102.0	31.0	33.0	7.0
2016-04-27	15	TSEUNG KWAN O	93.0	24.0	55.0	80.0	51.0	37.0	9.0
2016-04-27	16	TSEUNG KWAN O	97.0	26.0	67.0	91.0	49.0	35.0	8.0
2016-04-27	17	TSEUNG KWAN O	100.0	25.0	83.0	116.0	36.0	35.0	8.0
2016-04-27	18	TSEUNG KWAN O	101.0	24.0	84.0	124.0	18.0	48.0	11.0
2016-04-27	19	TSEUNG KWAN O	105.0	29.0	96.0	120.0	22.0	56.0	10.0
2016-04-27	20	TSEUNG KWAN O	107.0	32.0	91.0	111.0	26.0	48.0	13.0
2016-04-27	21	TSEUNG KWAN O	113.0	32.0	90.0	127.0	21.0	44.0	9.0
2016-04-27	22	TSEUNG KWAN O	129.0	30.0	104.0	162.0	4.0	38.0	10.0
2016-04-27	23	TSEUNG KWAN O	115.0	33.0	77.0	112.0	7.0	40.0	8.0
2016-04-27	24	TSEUNG KWAN O	105.0	34.0	52.0	65.0	20.0	42.0	7.0
2016-04-28	1	TSEUNG KWAN O	113.0	33.0	70.0	129.0	2.0	40.0	7.0
2016-04-28	2	TSEUNG KWAN O	103.0	29.0	66.0	114.0	2.0	38.0	8.0
2016-04-28	3	TSEUNG KWAN O	114.0	26.0	62.0	157.0	2.0	36.0	9.0
2016-04-28	4	TSEUNG KWAN O		23.0				34.0	
2016-04-28	5	TSEUNG KWAN O		24.0				34.0	
2016-04-28	6	TSEUNG KWAN O	110.0	29.0	38.0	71.0	7.0	38.0	5.0
2016-04-28	7	TSEUNG KWAN O	112.0	34.0	43.0	68.0	10.0	46.0	6.0
2016-04-28	8	TSEUNG KWAN O	111.0	36.0	31.0	43.0	34.0	50.0	6.0
2016-04-28	9	TSEUNG KWAN O	106.0	26.0	19.0	26.0	53.0	39.0	5.0
2016-04-28	10	TSEUNG KWAN O		17.0				26.0	
2016-04-28	11	TSEUNG KWAN O	104.0	14.0	11.0	16.0	87.0	23.0	4.0
2016-04-28	12	TSEUNG KWAN O	103.0	19.0	12.0	17.0	105.0	29.0	4.0
2016-04-28	13	TSEUNG KWAN O	107.0	24.0	24.0	31.0	88.0	34.0	3.0
2016-04-28	14	TSEUNG KWAN O	111.0	21.0	32.0	41.0	83.0	28.0	2.0
2016-04-28	15	TSEUNG KWAN O	110.0	19.0	48.0	59.0	91.0	26.0	3.0
2016-04-28	16	TSEUNG KWAN O	105.0	19.0	13.0	18.0		34.0	3.0
2016-04-28	17	TSEUNG KWAN O	105.0	17.0	14.0	18.0	133.0	34.0	3.0
2016-04-28	18	TSEUNG KWAN O	108.0	20.0	26.0	31.0	122.0	31.0	5.0
2016-04-28	19	TSEUNG KWAN O	112.0	24.0	60.0	68.0	68.0	35.0	7.0
2016-04-28	20	TSEUNG KWAN O	104.0	24.0	33.0	37.0	85.0	43.0	10.0
2016-04-28	21	TSEUNG KWAN O	101.0	22.0	18.0	22.0	95.0	37.0	7.0
2016-04-28	22	TSEUNG KWAN O	104.0	23.0	19.0	23.0	93.0	29.0	9.0
2016-04-28	23	TSEUNG KWAN O	105.0	21.0	14.0	18.0	98.0	27.0	10.0
2016-04-28	24	TSEUNG KWAN O	105.0	18.0	14.0	18.0	98.0	30.0	8.0
2016-04-29	1	TSEUNG KWAN O	105.0	17.0	10.0	13.0	107.0	34.0	8.0
2016-04-29	2	TSEUNG KWAN O	104.0	22.0	8.0	11.0	107.0	34.0	7.0
2016-04-29	3	TSEUNG KWAN O	102.0	25.0	8.0	12.0	100.0	36.0	7.0
2016-04-29	4	TSEUNG KWAN O		24.0				35.0	
2016-04-29	5	TSEUNG KWAN O	101.0	23.0	7.0	11.0	112.0	32.0	6.0
2016-04-29	6	TSEUNG KWAN O	105.0	21.0	8.0	11.0	117.0	26.0	5.0
2016-04-29	7	TSEUNG KWAN O	107.0	25.0	16.0	21.0	117.0	27.0	4.0
2016-04-29	8	TSEUNG KWAN O	104.0	29.0	21.0	27.0	106.0	37.0	4.0
2016-04-29	9	TSEUNG KWAN O	104.0	28.0	22.0	28.0	111.0	42.0	3.0
2016-04-29	10	TSEUNG KWAN O	104.0	26.0	13.0	17.0	130.0	41.0	3.0
2016-04-29	11	TSEUNG KWAN O	106.0	25.0	16.0	21.0	141.0	41.0	4.0
2016-04-29	12	TSEUNG KWAN O	104.0	32.0	14.0	18.0	161.0	48.0	4.0
2016-04-29	13	TSEUNG KWAN O	99.0	37.0	11.0	15.0	166.0	57.0	5.0
2016-04-29	14	TSEUNG KWAN O	94.0	39.0	11.0	16.0	167.0	57.0	4.0
2016-04-29	15	TSEUNG KWAN O	91.0	37.0	14.0	18.0	162.0	50.0	4.0
2016-04-29	16	TSEUNG KWAN O							
2016-04-29	17	TSEUNG KWAN O	90.0	23.0	14.0	18.0	166.0	38.0	4.0
2016-04-29	18	TSEUNG KWAN O	93.0	22.0	17.0	20.0	160.0	40.0	4.0
2016-04-29	19	TSEUNG KWAN O	95.0	26.0	19.0	22.0	155.0	47.0	3.0
2016-04-29	20	TSEUNG KWAN O	95.0	33.0	25.0	28.0	145.0	51.0	4.0
2016-04-29	21	TSEUNG KWAN O	94.0	32.0	17.0	19.0	159.0	48.0	4.0
2016-04-29	22	TSEUNG KWAN O	95.0	29.0	18.0	20.0	159.0	48.0	4.0
2016-04-29	23	TSEUNG KWAN O	95.0	28.0	15.0	18.0	162.0	44.0	4.0
2016-04-29	24	TSEUNG KWAN O	95.0	28.0	13.0	16.0	163.0	44.0	5.0
2016-04-30	1	TSEUNG KWAN O	95.0	33.0	13.0	15.0	165.0	51.0	4.0
2016-04-30	2	TSEUNG KWAN O	95.0	35.0	9.0	12.0	170.0	50.0	4.0
2016-04-30	3	TSEUNG KWAN O	96.0	35.0	10.0	11.0	172.0	52.0	5.0
2016-04-30	4	TSEUNG KWAN O	97.0	35.0	9.0	10.0	178.0	54.0	5.0
2016-04-30	5	TSEUNG KWAN O	96.0	39.0	7.0	10.0	174.0	56.0	5.0
2016-04-30	6	TSEUNG KWAN O	96.0	42.0	11.0	13.0	158.0	56.0	5.0
2016-04-30	7	TSEUNG KWAN O	97.0	41.0	15.0	18.0	147.0	53.0	5.0
2016-04-30	8	TSEUNG KWAN O	99.0	43.0	28.0	34.0	139.0	52.0	6.0
2016-04-30	9	TSEUNG KWAN O	100.0	43.0	32.0	36.0	132.0	53.0	6.0
2016-04-30	10	TSEUNG KWAN O	98.0	39.0	28.0	31.0	133.0	54.0	6.0
2016-04-30	11	TSEUNG KWAN O	94.0	33.0	16.0	19.0	148.0	48.0	6.0
2016-04-30	12	TSEUNG KWAN O	100.0	32.0	21.0	25.0	140.0	41.0	9.0
2016-04-30	13	TSEUNG KWAN O	98.0	40.0	21.0	24.0	146.0	50.0	8.0
2016-04-30	14	TSEUNG KWAN O	101.0	42.0	23.0	27.0	142.0	58.0	8.0
2016-04-30	15	TSEUNG KWAN O	99.0	41.0	20.0	23.0	149.0	59.0	7.0
2016-04-30	16	TSEUNG KWAN O	98.0	39.0	21.0	24.0	158.0	57.0	7.0
2016-04-30	17	TSEUNG KWAN O	103.0	32.0	23.0	26.0	161.0	56.0	6.0
2016-04-30	18	TSEUNG KWAN O	106.0	37.0	17.0	20.0	173.0	65.0	6.0
2016-04-30	19	TSEUNG KWAN O	105.0	47.0	19.0	22.0	166.0	77.0	6.0
2016-04-30	20	TSEUNG KWAN O	105.0	49.0	19.0	22.0	159.0	64.0	6.0
2016-04-30	21	TSEUNG KWAN O	105.0	46.0	15.0	18.0	155.0	58.0	6.0
2016-04-30	22	TSEUNG KWAN O	101.0	47.0	16.0	19.0	137.0	69.0	4.0
2016-04-30	23	TSEUNG KWAN O	97.0	46.0	17.0	20.0	125.0	53.0	4.0
2016-04-30	24	TSEUNG KWAN O	103.0	44.0	24.0	27.0	108.0	48.0	4.0
